13078.json	FALSE	McGinty previously told a local community newspaper in her native Philadelphia that she has found an alarming undercurrent of misinformed people in the T part of the state outside of Philadelphia and Pittsburgh.	population	pat-toomey	Candidate for U.S. Senate	Pennsylvania	republican	3	2	2	1	0	In a press release
6419.json	TRUE	Says Mitt Romney opposes requiring employers to cover contraception and would eliminate funding for Planned Parenthood.	"abortion,message-machine-2012,sexuality,women"	barack-obama	President	Illinois	democrat	70	71	160	163	9	a campaign ad
2073.json	FALSE	There have been 30 published polls in this election cycle and Harry Reids been trailing in every single one.	elections	john-cornyn	Senator	Texas	republican	5	3	6	2	1	a Talking Points Memo article
2881.json	TRUE	"Historically, Senate ratification of arms control treaties has been bipartisan."	"foreign-policy,military,abc-news-week"	michael-mullen	Chairman of the Joint Chiefs of Staff	Virginia	none	0	0	0	0	0	an interview on ABC's "This Week with Christiane Amanpour"
6454.json	FALSE	Says state Senate candidate Aaron Bean voted to give health care subsidies to illegal immigrants.	"health-care,immigration"	floridians-ethics-and-truth-politics		Florida	republican	0	1	0	1	0	an attack ad
5706.json	TRUE	Our rainy day fund has gone from 89 cents to $240 million.	"economy,jobs,state-budget,state-finances"	john-kasich	"Governor of Ohio as of Jan. 10, 2011"	Ohio	republican	9	8	10	18	3	an interview with Fox News
4335.json	FALSE	The 2009-11 state budget that Democrats approved left Wisconsin taxpayers $3.6 billion in debt.	state-budget	jonathan-steitz	Attorney	Wisconsin	republican	0	1	0	0	0	a radio ad
5644.json	TRUE	Says Gloria Steinem once called Kay Bailey Hutchison a female impersonator.	"abortion,congress,women"	michelle-malkin	Blogger and commentator	Colorado	none	0	1	1	0	0	her column.
4171.json	TRUE	"Says in the Legislature, (Mary Nolan) has been a party-line Democrat, showing a 100% track record in harmony with the American Civil Liberties Union."	"corrections-and-updates,voting-record"	jack-bogdanski	Law professor and blogger	Oregon	none	0	0	0	0	0	in a blog post.
2859.json	TRUE	"Says the House Rules Committee is the only panel, other than the Intelligence and Ethics committees, not able to telecast proceedings in its main hearing room."	"government-efficiency,transparency"	john-boehner	Speaker of the House of Representatives	Ohio	republican	13	22	11	4	2	a blog post
4338.json	mostly-true	"Says enrolling a student in a subsidized lunch program triggers an at risk designation, resulting in an extra $6,000 to $7,000 of state school aid per student."	"education,state-budget"	michael-doherty			republican	1	3	1	1	0	a letter to the state’s acting education commissioner
7861.json	TRUE	Says first eight chosen to draw Austin City Council districts are seven Democratic primary voters and one Republican primary voter.	"city-government,corrections-and-updates"	derek-ryan	Political consultant	Texas	republican	0	0	0	0	0	a tweet
285.json	TRUE	(My dad) used to campaign against the gas-guzzling dinosaurs.	energy	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a TV interview on CBS.
10025.json	FALSE	Job creation has gotten worse each year that Scott Walker has been governor.	jobs	mary-burke	Madison school board member	Wisconsin	democrat	5	5	11	8	3	a radio interview
5747.json	TRUE	"Says the Pentagon has never passed a financial audit. In fact, the Pentagon is exempt from a federal law that requires all federal agencies to complete annual audits."	federal-budget	peter-defazio	U.S. representative	Oregon	democrat	1	1	1	2	0	his congressional website
10119.json	mostly-true	Says Jeanne Shaheen has voted with the president 99 percent of the time.	bipartisanship	scott-brown		New Hampshire	republican	2	2	1	3	1	NH Senate debate
11.json	TRUE	We now have the greatest income inequality since the Great Depression.	economy	john-edwards	former senator	North Carolina	democrat	0	2	4	4	1	a story by Reuters wire service.
479.json	FALSE	Says Obama called Israel "a constant sore" that infects U.S. foreign policy.	israel	john-boehner	Speaker of the House of Representatives	Ohio	republican	13	22	11	4	2	a news release.
12514.json	FALSE	Says Nevada lawmakers voted to allow teenaged boys to shower with your teenaged girls in public school locker rooms.	gays-and-lesbians	nevada-assembly-republican-candidates		Nevada	republican	0	1	0	0	0	multiple pieces of campaign literature.
6230.json	FALSE	"Gov. Rick Scott tried to kick 180,000 people off the voter rolls."	"elections,message-machine-2012"	moveon			democrat	2	4	3	0	0	an email
8345.json	FALSE	The crime rate in some Atlanta neighborhoods has dropped by 35 to 51 percent.	crime	city-atlanta			none	1	1	1	0	0	a press release
4297.json	FALSE	On abortion.	abortion	susan-combs	State comptroller	Texas	republican	0	1	0	0	1	an interview
964.json	mostly-true	The 1908 Model T earned better gas mileage than a typical SUV sold in 2008.	"energy,transportation"	barack-obama	President	Illinois	democrat	70	71	160	163	9	remaks made at an electric car testing center
3169.json	mostly-true	All the money the Department of Citrus has is paid for by the citrus growers. You dont save dollars by eliminating the Department of Citrus.	"agriculture,state-budget"	adam-putnam	Florida Commissioner of Agriculture	Florida	republican	0	1	1	2	1	a meeting with reporters and editors
5093.json	mostly-true	"The EPA was asked about an environmental citation for the city landfill in Nashua, N.H. but didnt know why it was cited."	"environment,government-regulation,new-hampshire-2012"	newt-gingrich	Co-host on CNN's "Crossfire"	Georgia	republican	16	15	20	10	11	"an NBC-Facebook debate in Concord, N.H."
3031.json	TRUE	Says the 3C Corridor train would have taken an hour and 15 minutes longer to carry passengers across Ohio than it would have taken on a New York Central train in 1935.	"economy,jobs,stimulus,transportation"	brent-larkin	"Columnist, retired director of The Plain Dealer's editorial page"	Ohio	none	0	0	0	0	0	a newspaper column
3261.json	FALSE	The government will go out and buy my breast pump for my babies.	"health-care,taxes,women"	michele-bachmann	Congresswoman	Minnesota	republican	8	22	6	4	16	an interview on "The Laura Ingraham Show"
1049.json	FALSE	"Palin said stimulus money for weatherization required ""universal energy building codes for Alaska, kind of a one-size-fits-all building code that isn't going to work up there in Alaska."""	"energy,stimulus"	sarah-palin		Alaska	republican	9	19	9	6	6	an interview with Sean Hannity on Fox
5391.json	TRUE	"Says Republican U.S. Senate candidate Ted Cruz opposes the DREAM Act, which is supported by 85% of Latinos."	immigration	texas-democratic-party	Political party	Texas	democrat	0	1	0	2	0	a press release
412.json	TRUE	I am a candidate. I have not withdrawn.	elections	mike-gravel	Author and lecturer	Alaska	libertarian	1	0	1	0	1	a YouTube video
9049.json	TRUE	The majority support (raising) the minimum wage.	"economy,elections"	katrina-vanden-heuvel			none	0	2	1	0	0	a broadcast of ABC's "This Week"
10357.json	FALSE	Says President Barack Obama has not proposed one thing that would change the fact that Warren Buffett pays a lower tax rate than his secretary.	taxes	louie-gohmert	U.S. House member	Texas	republican	2	6	1	0	1	a Fox news interview
13085.json	FALSE	"300,000 Floridians have lost their health insurance as a result of Obamacare."	health-care	americans-prosperity			none	6	7	2	1	2	a campaign ad
6267.json	TRUE	Says Mitt Romney had millions in a Swiss bank account.	"candidates-biography,message-machine-2012"	barack-obama	President	Illinois	democrat	70	71	160	163	9	a campaign ad
3977.json	mostly-true	Most of the state budget isnt for state government doing things. ... 85 percent of the state budget is transferred to local communities for delivery of service.	"state-budget,state-finances"	ron-amstutz	State representative	Ohio	republican	0	0	0	1	0	a forum on the state budget
11709.json	TRUE	The United States spends almost three times per capita what they spend in the U.K. on health care and 50 percent more than they pay in France.	health-care	bernie-s	U.S. Senator	Vermont	independent	18	12	22	41	0	the Dec. 19 Democratic presidential debate
8952.json	mostly-true	"According to one study, the minimum wage today is worth $2 less than in 1968."	"economy,income,jobs,labor"	david-cicilline	mayor of Providence	Rhode Island	democrat	7	4	5	4	1	a House floor speech
2906.json	FALSE	The DREAM Act the would give amnesty to over two million illegal aliens.	immigration	rightmarchcom			none	0	1	0	0	0	a chain e-mail
3739.json	FALSE	"For four years, we balanced the budget and paid off $405 billion in debt."	"deficit,economy,federal-budget"	newt-gingrich	Co-host on CNN's "Crossfire"	Georgia	republican	16	15	20	10	11	a presidential campaign announcement video
10475.json	TRUE	Science is very certain that the measles vaccine doesnt cause autism.	public-health	megyn-kelly	Host of "The Kelly File"		talk-show-host	0	1	2	0	0	a broadcast of "The O'Reilly Factor"
12289.json	TRUE	A tax on soda and juice drinks would disproportionately increase taxes on low-income families in Philadelphia.	taxes	bernie-s	U.S. Senator	Vermont	independent	18	12	22	41	0	In a statement to Philadelphia magazine
12146.json	mostly-true	"After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks, (Debbie Wasserman Schultz) has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans."	"campaign-finance,congress,diversity,poverty"	tim-canova	Nova Southeastern University law professor	Florida	democrat	0	0	1	2	0	campaign website
8911.json	FALSE	Kip Kinkel and Clackamas Town Center shootings both where citizen with gun stopped the crime	guns	oregon-citizens-lobby		Oregon	organization	0	1	0	0	0	a legislative hearing tweet
10676.json	FALSE	Not a single unarmed white person has been shot by the police in New York in about 45 years.	"crime,public-safety"	fran-lebowitz	Writer	New York	democrat	0	1	0	0	0	a panel on "Real Time with Bill Maher"
5303.json	TRUE	The Georgia Secretary of States Office and the Georgia State Elections Board investigate and penalize hundreds of people guilty of election fraud.	elections	brian-kemp	Secretary of State	Georgia	republican	0	2	0	0	0	in editorials and op-ed articles
8663.json	FALSE	Oregon leads the nation in number of jobs per capita in manufacturing.	jobs	econorthwest-economics-finance-planning		Oregon	organization	0	1	0	0	0	a paper for the Oregon Business Plan
1896.json	FALSE	"The Obama administration ""has been constrained by the Oil Pollution Act of 1990, which basically gives the responsible party the lead role in trying to not only fix the problem, but contain the problem."""	"energy,oil-spill,abc-news-week"	donna-brazile	Political commentator	"Washington, D.C."	democrat	0	1	4	7	0	a discussion on ABC's 'This Week'
2790.json	TRUE	"Electric utility FirstEnergys annual revenues are greater than the GDP of Haiti, Kyrgyzstan, Iceland, or 15 African nations."	"corporations,energy,infrastructure"	marcy-kaptur	Representative from Ohio's Ninth Congressional District	Ohio	democrat	0	2	4	4	0	testimony given at a public hearing
5760.json	mostly-true	"George Allen voted for 40,000 earmarks."	"federal-budget,message-machine-2012"	jamie-radtke		Virginia	republican	1	1	1	2	0	a web video
8222.json	FALSE	The Libertarian Party is the third-largest political party in the U.S.	elections	libertarian-party-broward-county		Florida	libertarian	0	1	0	0	0	the Libertarian Party of Broward website
6338.json	mostly-true	Taxes on groceries and medicine will rise under a plan to improve roads and rail for metro Atlanta.	transportation	vincent-fort	State Senator	Georgia	democrat	1	0	2	1	1	media appearances
